statecensus,co_type,value
Indiana,child_any_parent_nursing_facilities_co_ptw,3445.316721610925
Indiana,child_any_parent_all_co,44490.340251392445
Indiana,child_any_parent_all_co_nwa,37152.464146771556
Indiana,child_any_parent_all_co_sib,20497.320533433034
Indiana,child_any_parent_all_co_ptw,15644.42750217898
Iowa,child_0_2_parents_co,47908.2861618659
Iowa,child_0_2_parents_co_nwa,32777.63483602346
Iowa,child_0_2_parents_co_sib,30005.104090546534
Iowa,child_0_2_parents_co_ptw,21922.80317108882
Iowa,child_0_2_parent_essential_co,21447.378360057257
Iowa,child_0_2_parent_essential_co_nwa,18218.52341388472
Iowa,child_0_2_parent_essential_co_sib,16534.730545801423
Iowa,child_0_2_parent_essential_co_ptw,12614.235097674476
Iowa,child_0_2_parent_hospital_co,2962.8176838376958
Iowa,child_0_2_parent_hospital_co_nwa,2600.765583727359
Iowa,child_0_2_parent_hospital_co_sib,2484.4513733683334
Iowa,child_0_2_parent_hospital_co_ptw,2225.0887146958153
Iowa,child_0_2_parent_hospitals_plus_co,3690.5306050242725
Iowa,child_0_2_parent_hospitals_plus_co_nwa,3105.9231902490583
Iowa,child_0_2_parent_hospitals_plus_co_sib,2928.597138510255
Iowa,child_0_2_parent_hospitals_plus_co_ptw,2600.7023901685016
Iowa,child_0_2_parent_nursing_facilities_co,800.729805986394
Iowa,child_0_2_parent_nursing_facilities_co_nwa,675.2704444633436
Iowa,child_0_2_parent_nursing_facilities_co_sib,489.81791391015025
Iowa,child_0_2_parent_nursing_facilities_co_ptw,296.94414388715774
Iowa,child_0_2_parent_all_co,4491.260411010666
Iowa,child_0_2_parent_all_co_nwa,3781.1936347124015
Iowa,child_0_2_parent_all_co_sib,3418.415052420405
Iowa,child_0_2_parent_all_co_ptw,2897.6465340556592
Iowa,child_3_5_parents_co,54643.42544856987
Iowa,child_3_5_parents_co_nwa,37030.44300282344
Iowa,child_3_5_parents_co_sib,32430.682661273477
Iowa,child_3_5_parents_co_ptw,23450.957841304586
Iowa,child_3_5_parent_essential_co,24777.57077265429
Iowa,child_3_5_parent_essential_co_nwa,20320.760176285214
Iowa,child_3_5_parent_essential_co_sib,17738.066015713895
Iowa,child_3_5_parent_essential_co_ptw,13141.83078408896
Iowa,child_3_5_parent_hospital_co,2354.3026694389814
Iowa,child_3_5_parent_hospital_co_nwa,2067.47875165579
Iowa,child_3_5_parent_hospital_co_sib,1745.2664216056764
Iowa,child_3_5_parent_hospital_co_ptw,1492.2160389458352
Iowa,child_3_5_parent_hospitals_plus_co,3357.4850893185594
Iowa,child_3_5_parent_hospitals_plus_co_nwa,2806.3785319861645
Iowa,child_3_5_parent_hospitals_plus_co_sib,2296.182366165464
Iowa,child_3_5_parent_hospitals_plus_co_ptw,1935.2766785899203
Iowa,child_3_5_parent_nursing_facilities_co,1475.6404117362842
Iowa,child_3_5_parent_nursing_facilities_co_nwa,1348.9140248283243
Iowa,child_3_5_parent_nursing_facilities_co_sib,986.4927126740715
Iowa,child_3_5_parent_nursing_facilities_co_ptw,889.4956332060468
Iowa,child_3_5_parent_all_co,4833.125501054844
Iowa,child_3_5_parent_all_co_nwa,4155.292556814489
Iowa,child_3_5_parent_all_co_sib,3282.675078839536
Iowa,child_3_5_parent_all_co_ptw,2824.772311795967
Iowa,child_6_11_parents_co,97747.15667785775
Iowa,child_6_11_parents_co_nwa,66776.74780146162
Iowa,child_6_11_parents_co_sib,46169.39569249554
Iowa,child_6_11_parents_co_ptw,33578.37767554059
Iowa,child_6_11_parent_essential_co,44466.31670064643
Iowa,child_6_11_parent_essential_co_nwa,35775.56865505849
Iowa,child_6_11_parent_essential_co_sib,24530.31267945395
Iowa,child_6_11_parent_essential_co_ptw,18954.1071838896
Iowa,child_6_11_parent_hospital_co,4358.937430669778
Iowa,child_6_11_parent_hospital_co_nwa,3385.909267482063
Iowa,child_6_11_parent_hospital_co_sib,2237.2600567009213
Iowa,child_6_11_parent_hospital_co_ptw,1906.6553419286147
Iowa,child_6_11_parent_hospitals_plus_co,6062.280536939656
Iowa,child_6_11_parent_hospitals_plus_co_nwa,4746.210345907117
Iowa,child_6_11_parent_hospitals_plus_co_sib,2992.952936447955
Iowa,child_6_11_parent_hospitals_plus_co_ptw,2567.9887452720805
Iowa,child_6_11_parent_nursing_facilities_co,1765.211443362841
Iowa,child_6_11_parent_nursing_facilities_co_nwa,1466.0535653007437
Iowa,child_6_11_parent_nursing_facilities_co_sib,986.9584196638308
Iowa,child_6_11_parent_nursing_facilities_co_ptw,806.6627042516665
Iowa,child_6_11_parent_all_co,7827.491980302497
Iowa,child_6_11_parent_all_co_nwa,6212.2639112078605
Iowa,child_6_11_parent_all_co_sib,3979.911356111786
Iowa,child_6_11_parent_all_co_ptw,3374.651449523747
Iowa,child_12_17_parents_co,107086.05474825687
Iowa,child_12_17_parents_co_nwa,79814.03940197304
Iowa,child_12_17_parents_co_sib,14912.70072975351
Iowa,child_12_17_parents_co_ptw,10916.10379723367
Iowa,child_12_17_parent_essential_co,52583.50051125115
Iowa,child_12_17_parent_essential_co_nwa,44187.13693416086
Iowa,child_12_17_parent_essential_co_sib,7803.684006503845
Iowa,child_12_17_parent_essential_co_ptw,5693.988182295899
Iowa,child_12_17_parent_hospital_co,4620.590682091934
Iowa,child_12_17_parent_hospital_co_nwa,3957.687616742667
Iowa,child_12_17_parent_hospital_co_sib,915.4153157114022
Iowa,child_12_17_parent_hospital_co_ptw,606.3402038392709
Iowa,child_12_17_parent_hospitals_plus_co,7057.916383243183
Iowa,child_12_17_parent_hospitals_plus_co_nwa,6252.539541134589
Iowa,child_12_17_parent_hospitals_plus_co_sib,1045.0274149738884
Iowa,child_12_17_parent_hospitals_plus_co_ptw,664.9305379655092
Iowa,child_12_17_parent_nursing_facilities_co,3425.2206984925247
Iowa,child_12_17_parent_nursing_facilities_co_nwa,2808.468787897057
Iowa,child_12_17_parent_nursing_facilities_co_sib,481.2232182543837
Iowa,child_12_17_parent_nursing_facilities_co_ptw,357.4698704484341
Iowa,child_12_17_parent_all_co,10483.137081735707
Iowa,child_12_17_parent_all_co_nwa,9061.008329031647
Iowa,child_12_17_parent_all_co_sib,1526.2506332282721
Iowa,child_12_17_parent_all_co_ptw,1022.4004084139434
Iowa,child_any_parents_co,307384.92303655035
Iowa,child_any_parents_co_nwa,216398.8650422816
Iowa,child_any_parents_co_sib,123517.88317406907
Iowa,child_any_parents_co_ptw,89868.24248516768
Iowa,child_any_parent_essential_co,143274.76634460912
Iowa,child_any_parent_essential_co_nwa,118501.98917938929
Iowa,child_any_parent_essential_co_sib,66606.7932474731
Iowa,child_any_parent_essential_co_ptw,50404.16124794893
Iowa,child_any_parent_hospital_co,14296.64846603839
Iowa,child_any_parent_hospital_co_nwa,12011.841219607879
Iowa,child_any_parent_hospital_co_sib,7382.3931673863335
Iowa,child_any_parent_hospital_co_ptw,6230.300299409536
Iowa,child_any_parent_hospitals_plus_co,20168.212614525673
Iowa,child_any_parent_hospitals_plus_co_nwa,16911.05160927693
Iowa,child_any_parent_hospitals_plus_co_sib,9262.759856097564
Iowa,child_any_parent_hospitals_plus_co_ptw,7768.898351996011
Iowa,child_any_parent_nursing_facilities_co,7466.802359578043
Iowa,child_any_parent_nursing_facilities_co_nwa,6298.706822489469
Iowa,child_any_parent_nursing_facilities_co_sib,2944.4922645024362
Iowa,child_any_parent_nursing_facilities_co_ptw,2350.5723517933047
Iowa,child_any_parent_all_co,27635.014974103713
Iowa,child_any_parent_all_co_nwa,23209.758431766397
Iowa,child_any_parent_all_co_sib,12207.252120599998
Iowa,child_any_parent_all_co_ptw,10119.470703789315
Kansas,child_0_2_parents_co,43011.14672236129
Kansas,child_0_2_parents_co_nwa,24799.591022585784
Kansas,child_0_2_parents_co_sib,22101.400934877765
Kansas,child_0_2_parents_co_ptw,15469.365030107343
Kansas,child_0_2_parent_essential_co,16194.378829513897
Kansas,child_0_2_parent_essential_co_nwa,13318.444134501247
Kansas,child_0_2_parent_essential_co_sib,11851.861767597959
Kansas,child_0_2_parent_essential_co_ptw,8655.508296980719
Kansas,child_0_2_parent_hospital_co,1649.1667693476272
Kansas,child_0_2_parent_hospital_co_nwa,1517.3614064852338
Kansas,child_0_2_parent_hospital_co_sib,1258.7673874571467
Kansas,child_0_2_parent_hospital_co_ptw,918.9592623945922
Kansas,child_0_2_parent_hospitals_plus_co,2547.2744821496476
Kansas,child_0_2_parent_hospitals_plus_co_nwa,2212.6332397899773
Kansas,child_0_2_parent_hospitals_plus_co_sib,1939.8774393229296
Kansas,child_0_2_parent_hospitals_plus_co_ptw,1301.9007239774405
Kansas,child_0_2_parent_nursing_facilities_co,778.8925427398946
Kansas,child_0_2_parent_nursing_facilities_co_nwa,388.35392200431545
Kansas,child_0_2_parent_nursing_facilities_co_sib,279.1299612153197
Kansas,child_0_2_parent_nursing_facilities_co_ptw,279.1299612153197
Kansas,child_0_2_parent_all_co,3326.1670248895425
Kansas,child_0_2_parent_all_co_nwa,2600.9871617942927
Kansas,child_0_2_parent_all_co_sib,2219.0074005382494
Kansas,child_0_2_parent_all_co_ptw,1581.0306851927603
Kansas,child_3_5_parents_co,47711.83571733819
Kansas,child_3_5_parents_co_nwa,29286.797237297258
Kansas,child_3_5_parents_co_sib,25725.1613145839
Kansas,child_3_5_parents_co_ptw,18754.002398625078
Kansas,child_3_5_parent_essential_co,20687.515804290128
Kansas,child_3_5_parent_essential_co_nwa,16108.003457373978
Kansas,child_3_5_parent_essential_co_sib,14332.503848265274
Kansas,child_3_5_parent_essential_co_ptw,11088.546466880782
Kansas,child_3_5_parent_hospital_co,2187.8891983286
Kansas,child_3_5_parent_hospital_co_nwa,2043.5999590151134
Kansas,child_3_5_parent_hospital_co_sib,1878.8575398714695
Kansas,child_3_5_parent_hospital_co_ptw,1585.027428414234
Kansas,child_3_5_parent_hospitals_plus_co,3223.6726906284925
Kansas,child_3_5_parent_hospitals_plus_co_nwa,2783.7521561068825
Kansas,child_3_5_parent_hospitals_plus_co_sib,2555.7442418967744
Kansas,child_3_5_parent_hospitals_plus_co_ptw,2064.0342731272817
Kansas,child_3_5_parent_nursing_facilities_co,1086.1547332826287
Kansas,child_3_5_parent_nursing_facilities_co_nwa,667.9137363354916
Kansas,child_3_5_parent_nursing_facilities_co_sib,572.6255126697483
Kansas,child_3_5_parent_nursing_facilities_co_ptw,447.8080320223089
Kansas,child_3_5_parent_all_co,4309.827423911121
Kansas,child_3_5_parent_all_co_nwa,3451.665892442374
Kansas,child_3_5_parent_all_co_sib,3128.369754566523
Kansas,child_3_5_parent_all_co_ptw,2511.8423051495906
Kansas,child_6_11_parents_co,102584.34097338867
Kansas,child_6_11_parents_co_nwa,66208.27757901823
Kansas,child_6_11_parents_co_sib,50578.63933244466
Kansas,child_6_11_parents_co_ptw,37529.89816533358
Kansas,child_6_11_parent_essential_co,43367.19892484365
Kansas,child_6_11_parent_essential_co_nwa,35954.0287711839
Kansas,child_6_11_parent_essential_co_sib,28959.375812379596
Kansas,child_6_11_parent_essential_co_ptw,21424.685853610055
Kansas,child_6_11_parent_hospital_co,2668.7015048024396
Kansas,child_6_11_parent_hospital_co_nwa,2224.4948025547974
Kansas,child_6_11_parent_hospital_co_sib,1661.5122588551799
Kansas,child_6_11_parent_hospital_co_ptw,1341.703046568872
Kansas,child_6_11_parent_hospitals_plus_co,5114.547810307054
Kansas,child_6_11_parent_hospitals_plus_co_nwa,4220.066175060197
Kansas,child_6_11_parent_hospitals_plus_co_sib,3404.8000502006353
Kansas,child_6_11_parent_hospitals_plus_co_ptw,2438.274193383919
Kansas,child_6_11_parent_nursing_facilities_co,2134.6663154226007
Kansas,child_6_11_parent_nursing_facilities_co_nwa,1743.5615083619768
Kansas,child_6_11_parent_nursing_facilities_co_sib,1585.1954975709054
Kansas,child_6_11_parent_nursing_facilities_co_ptw,1224.6937971596485
Kansas,child_6_11_parent_all_co,7249.214125729654
Kansas,child_6_11_parent_all_co_nwa,5963.627683422173
Kansas,child_6_11_parent_all_co_sib,4989.99554777154
Kansas,child_6_11_parent_all_co_ptw,3662.967990543567
Kansas,child_12_17_parents_co,89898.909623602
Kansas,child_12_17_parents_co_nwa,56445.03962131315
Kansas,child_12_17_parents_co_sib,12384.049088377951
Kansas,child_12_17_parents_co_ptw,9032.318166929697
Kansas,child_12_17_parent_essential_co,37284.941381627505
Kansas,child_12_17_parent_essential_co_nwa,29483.01446593005
Kansas,child_12_17_parent_essential_co_sib,7141.162897935406
Kansas,child_12_17_parent_essential_co_ptw,5190.731665294925
Kansas,child_12_17_parent_hospital_co,3140.5761878367707
Kansas,child_12_17_parent_hospital_co_nwa,2582.700425547082
Kansas,child_12_17_parent_hospital_co_sib,410.50570022714857
Kansas,child_12_17_parent_hospital_co_ptw,357.17544072055455
Kansas,child_12_17_parent_hospitals_plus_co,5388.096815591236
Kansas,child_12_17_parent_hospitals_plus_co_nwa,4619.302186213544
Kansas,child_12_17_parent_hospitals_plus_co_sib,1230.672420577411
Kansas,child_12_17_parent_hospitals_plus_co_ptw,724.341772960589
Kansas,child_12_17_parent_nursing_facilities_co,1725.4354758222692
Kansas,child_12_17_parent_nursing_facilities_co_nwa,1538.6574105772206
Kansas,child_12_17_parent_nursing_facilities_co_sib,808.3605102713154
Kansas,child_12_17_parent_nursing_facilities_co_ptw,762.3481293965131
Kansas,child_12_17_parent_all_co,7113.532291413505
Kansas,child_12_17_parent_all_co_nwa,6157.959596790764
Kansas,child_12_17_parent_all_co_sib,2039.0329308487264
Kansas,child_12_17_parent_all_co_ptw,1486.689902357102
Kansas,child_any_parents_co,283206.23303669016
Kansas,child_any_parents_co_nwa,176739.70546021446
Kansas,child_any_parents_co_sib,110789.25067028428
Kansas,child_any_parents_co_ptw,80785.58376099571
Kansas,child_any_parent_essential_co,117534.03494027517
Kansas,child_any_parent_essential_co_nwa,94863.49082898918
Kansas,child_any_parent_essential_co_sib,62284.90432617824
Kansas,child_any_parent_essential_co_ptw,46359.472282766474
Kansas,child_any_parent_hospital_co,9646.333660315437
Kansas,child_any_parent_hospital_co_nwa,8368.156593602227
Kansas,child_any_parent_hospital_co_sib,5209.642886410945
Kansas,child_any_parent_hospital_co_ptw,4202.865178098253
Kansas,child_any_parent_hospitals_plus_co,16273.59179867643
Kansas,child_any_parent_hospitals_plus_co_nwa,13835.753757170598
Kansas,child_any_parent_hospitals_plus_co_sib,9131.09415199775
Kansas,child_any_parent_hospitals_plus_co_ptw,6528.55096344923
Kansas,child_any_parent_nursing_facilities_co,5725.149067267394
Kansas,child_any_parent_nursing_facilities_co_nwa,4338.486577279004
Kansas,child_any_parent_nursing_facilities_co_sib,3245.3114817272894
Kansas,child_any_parent_nursing_facilities_co_ptw,2713.97991979379
Kansas,child_any_parent_all_co,21998.740865943826
Kansas,child_any_parent_all_co_nwa,18174.240334449605
Kansas,child_any_parent_all_co_sib,12376.40563372504
Kansas,child_any_parent_all_co_ptw,9242.53088324302
Kentucky,child_0_2_parents_co,58152.038032038494
Kentucky,child_0_2_parents_co_nwa,29696.016077876207
Kentucky,child_0_2_parents_co_sib,28146.13462615147
Kentucky,child_0_2_parents_co_ptw,20180.64962754221
Kentucky,child_0_2_parent_essential_co,19899.431756966373
Kentucky,child_0_2_parent_essential_co_nwa,15101.563867100534
Kentucky,child_0_2_parent_essential_co_sib,14086.318878323627
Kentucky,child_0_2_parent_essential_co_ptw,10183.690478227081
Kentucky,child_0_2_parent_hospital_co,2519.5171458187515
Kentucky,child_0_2_parent_hospital_co_nwa,2103.8069633808386
Kentucky,child_0_2_parent_hospital_co_sib,2061.5175773378437
Kentucky,child_0_2_parent_hospital_co_ptw,1730.682128366839
Kentucky,child_0_2_parent_hospitals_plus_co,3720.794358819571
Kentucky,child_0_2_parent_hospitals_plus_co_nwa,3188.9552614493455
Kentucky,child_0_2_parent_hospitals_plus_co_sib,3146.6658754063506
Kentucky,child_0_2_parent_hospitals_plus_co_ptw,2615.6366291223344
Kentucky,child_0_2_parent_nursing_facilities_co,738.2952495863609
Kentucky,child_0_2_parent_nursing_facilities_co_nwa,582.9237926349606
Kentucky,child_0_2_parent_nursing_facilities_co_sib,582.9237926349606
Kentucky,child_0_2_parent_nursing_facilities_co_ptw,489.79966921954866
Kentucky,child_0_2_parent_all_co,4459.089608405932
Kentucky,child_0_2_parent_all_co_nwa,3771.8790540843065
Kentucky,child_0_2_parent_all_co_sib,3729.589668041311
Kentucky,child_0_2_parent_all_co_ptw,3105.4362983418832
Kentucky,child_3_5_parents_co,67728.24646471745
Kentucky,child_3_5_parents_co_nwa,35469.18647560793
Kentucky,child_3_5_parents_co_sib,31524.57674801233
Kentucky,child_3_5_parents_co_ptw,21947.352964514943
Kentucky,child_3_5_parent_essential_co,26711.75568831506
Kentucky,child_3_5_parent_essential_co_nwa,18698.96252875184
Kentucky,child_3_5_parent_essential_co_sib,16586.09507423712
Kentucky,child_3_5_parent_essential_co_ptw,11807.90066270778
Kentucky,child_3_5_parent_hospital_co,2670.588236684811
Kentucky,child_3_5_parent_hospital_co_nwa,2192.6973355514756
Kentucky,child_3_5_parent_hospital_co_sib,1658.5890668542772
Kentucky,child_3_5_parent_hospital_co_ptw,1299.3741287540277
Kentucky,child_3_5_parent_hospitals_plus_co,4579.41380467147
Kentucky,child_3_5_parent_hospitals_plus_co_nwa,3817.855364690948
Kentucky,child_3_5_parent_hospitals_plus_co_sib,3146.728019171503
Kentucky,child_3_5_parent_hospitals_plus_co_ptw,2470.476226748054
Kentucky,child_3_5_parent_nursing_facilities_co,1581.76805224693
Kentucky,child_3_5_parent_nursing_facilities_co_nwa,1014.6970946044017
Kentucky,child_3_5_parent_nursing_facilities_co_sib,861.4289367479075
Kentucky,child_3_5_parent_nursing_facilities_co_ptw,743.6737723091024
Kentucky,child_3_5_parent_all_co,6161.181856918401
Kentucky,child_3_5_parent_all_co_nwa,4832.55245929535
Kentucky,child_3_5_parent_all_co_sib,4008.1569559194104
Kentucky,child_3_5_parent_all_co_ptw,3214.149999057157
Kentucky,child_6_11_parents_co,137800.3850987771
Kentucky,child_6_11_parents_co_nwa,77177.22628274433
Kentucky,child_6_11_parents_co_sib,58418.77201711566
Kentucky,child_6_11_parents_co_ptw,39278.81268281128
Kentucky,child_6_11_parent_essential_co,52678.38108353014
Kentucky,child_6_11_parent_essential_co_nwa,39544.80658102391
Kentucky,child_6_11_parent_essential_co_sib,29651.866391423464
Kentucky,child_6_11_parent_essential_co_ptw,20605.52728112587
Kentucky,child_6_11_parent_hospital_co,7475.914332434345
Kentucky,child_6_11_parent_hospital_co_nwa,5880.930758661176
Kentucky,child_6_11_parent_hospital_co_sib,3968.128708873774
Kentucky,child_6_11_parent_hospital_co_ptw,3198.4644360217317
Kentucky,child_6_11_parent_hospitals_plus_co,9782.38490456765
Kentucky,child_6_11_parent_hospitals_plus_co_nwa,7680.696689544636
Kentucky,child_6_11_parent_hospitals_plus_co_sib,5631.737478962339
Kentucky,child_6_11_parent_hospitals_plus_co_ptw,4502.755749420323
Kentucky,child_6_11_parent_nursing_facilities_co,1687.2191035300827
Kentucky,child_6_11_parent_nursing_facilities_co_nwa,1419.9967608567574
Kentucky,child_6_11_parent_nursing_facilities_co_sib,654.0325345874577
Kentucky,child_6_11_parent_nursing_facilities_co_ptw,465.0185020652278
